"time_value","fips","geo_value_fullname","age_group","value"
2025-01-18,"08","Colorado","65-130",27
2025-01-18,"09","Connecticut","0-130",167
2025-01-18,"09","Connecticut","0-64",59
2025-01-18,"09","Connecticut","65-130",108
2025-01-18,"10","Delaware","0-130",38
2025-01-18,"10","Delaware","0-64",25
2025-01-18,"10","Delaware","65-130",13
2025-01-18,"11","District of Columbia","0-130",NA
2025-01-18,"11","District of Columbia","0-64",NA
2025-01-18,"11","District of Columbia","65-130",NA
2025-01-18,"12","Florida","0-130",606
2025-01-18,"12","Florida","0-64",265
2025-01-18,"12","Florida","65-130",341
2025-01-18,"13","Georgia","0-130",267
2025-01-18,"13","Georgia","0-64",151
2025-01-18,"13","Georgia","65-130",116
2025-01-18,"66","Guam","0-130",NA
2025-01-18,"66","Guam","0-64",NA
2025-01-18,"66","Guam","65-130",NA
2025-01-18,"15","Hawaii","0-130",22
2025-01-18,"15","Hawaii","0-64",13
2025-01-18,"15","Hawaii","65-130",9
2025-01-18,"16","Idaho","0-130",40
2025-01-18,"16","Idaho","0-64",34
2025-01-18,"16","Idaho","65-130",6
2025-01-18,"17","Illinois","0-130",526
2025-01-18,"17","Illinois","0-64",274
2025-01-18,"17","Illinois","65-130",245
2025-01-18,"18","Indiana","0-130",217
2025-01-18,"18","Indiana","0-64",118
2025-01-18,"18","Indiana","65-130",99
2025-01-18,"19","Iowa","0-130",86
2025-01-18,"19","Iowa","0-64",57
2025-01-18,"19","Iowa","65-130",29
2025-01-18,"20","Kansas","0-130",69
2025-01-18,"20","Kansas","0-64",32
2025-01-18,"20","Kansas","65-130",37
2025-01-18,"21","Kentucky","0-130",175
2025-01-18,"21","Kentucky","0-64",103
2025-01-18,"21","Kentucky","65-130",71
2025-01-18,"22","Louisiana","0-130",148
2025-01-18,"22","Louisiana","0-64",74
2025-01-18,"22","Louisiana","65-130",74
2025-01-18,"23","Maine","0-130",34
2025-01-18,"23","Maine","0-64",25
2025-01-18,"23","Maine","65-130",9
2025-01-18,"24","Maryland","0-130",127
2025-01-18,"24","Maryland","0-64",62
2025-01-18,"24","Maryland","65-130",65
2025-01-18,"25","Massachusetts","0-130",222
2025-01-18,"25","Massachusetts","0-64",99
2025-01-18,"25","Massachusetts","65-130",122
2025-01-18,"26","Michigan","0-130",294
2025-01-18,"26","Michigan","0-64",182
2025-01-18,"26","Michigan","65-130",110
2025-01-18,"27","Minnesota","0-130",213
2025-01-18,"27","Minnesota","0-64",142
2025-01-18,"27","Minnesota","65-130",71
2025-01-18,"28","Mississippi","0-130",49
2025-01-18,"28","Mississippi","0-64",29
2025-01-18,"28","Mississippi","65-130",19
2025-01-18,"29","Missouri","0-130",187
2025-01-18,"29","Missouri","0-64",116
2025-01-18,"29","Missouri","65-130",71
2025-01-18,"30","Montana","0-130",13
2025-01-18,"30","Montana","0-64",12
2025-01-18,"30","Montana","65-130",1
2025-01-18,"31","Nebraska","0-130",42
2025-01-18,"31","Nebraska","0-64",36
2025-01-18,"31","Nebraska","65-130",6
2025-01-18,"32","Nevada","0-130",73
2025-01-18,"32","Nevada","0-64",49
2025-01-18,"32","Nevada","65-130",24
2025-01-18,"33","New Hampshire","0-130",47
2025-01-18,"33","New Hampshire","0-64",26
2025-01-18,"33","New Hampshire","65-130",21
2025-01-18,"34","New Jersey","0-130",452
2025-01-18,"34","New Jersey","0-64",203
2025-01-18,"34","New Jersey","65-130",249
2025-01-18,"35","New Mexico","0-130",70
2025-01-18,"35","New Mexico","0-64",64
2025-01-18,"35","New Mexico","65-130",6
2025-01-18,"36","New York","0-130",716
2025-01-18,"36","New York","0-64",364
2025-01-18,"36","New York","65-130",352
2025-01-18,"37","North Carolina","0-130",468
2025-01-18,"37","North Carolina","0-64",256
2025-01-18,"37","North Carolina","65-130",212
2025-01-18,"38","North Dakota","0-130",8
2025-01-18,"38","North Dakota","0-64",8
2025-01-18,"38","North Dakota","65-130",0
2025-01-18,"39","Ohio","0-130",495
2025-01-18,"39","Ohio","0-64",291
2025-01-18,"39","Ohio","65-130",204
2025-01-18,"40","Oklahoma","0-130",119
2025-01-18,"40","Oklahoma","0-64",84
2025-01-18,"40","Oklahoma","65-130",35
2025-01-18,"41","Oregon","0-130",74
2025-01-18,"41","Oregon","0-64",46
2025-01-18,"41","Oregon","65-130",28
2025-01-18,"42","Pennsylvania","0-130",1064
2025-01-18,"42","Pennsylvania","0-64",555
2025-01-18,"42","Pennsylvania","65-130",499
2025-01-18,"44","Rhode Island","0-130",37
2025-01-18,"44","Rhode Island","0-64",22
2025-01-18,"44","Rhode Island","65-130",15
2025-01-18,"45","South Carolina","0-130",176
2025-01-18,"45","South Carolina","0-64",83
2025-01-18,"45","South Carolina","65-130",93
2025-01-18,"46","South Dakota","0-130",7
2025-01-18,"46","South Dakota","0-64",7
2025-01-18,"46","South Dakota","65-130",0
2025-01-18,"47","Tennessee","0-130",170
2025-01-18,"47","Tennessee","0-64",108
2025-01-18,"47","Tennessee","65-130",62
2025-01-18,"48","Texas","0-130",677
2025-01-18,"48","Texas","0-64",428
2025-01-18,"48","Texas","65-130",249
2025-01-18,"US","US","0-130",10350
2025-01-18,"US","US","0-64",5805
2025-01-18,"US","US","65-130",4509
2025-01-18,"49","Utah","0-130",101
2025-01-18,"49","Utah","0-64",80
2025-01-18,"49","Utah","65-130",21
2025-01-18,"50","Vermont","0-130",11
2025-01-18,"50","Vermont","0-64",8
2025-01-18,"50","Vermont","65-130",3
2025-01-18,"78","Virgin Islands","0-130",0
2025-01-18,"78","Virgin Islands","0-64",0
2025-01-18,"78","Virgin Islands","65-130",0
2025-01-18,"51","Virginia","0-130",151
2025-01-18,"51","Virginia","0-64",68
2025-01-18,"51","Virginia","65-130",83
2025-01-18,"53","Washington","0-130",116
2025-01-18,"53","Washington","0-64",56
2025-01-18,"53","Washington","65-130",58
2025-01-18,"54","West Virginia","0-130",92
2025-01-18,"54","West Virginia","0-64",62
2025-01-18,"54","West Virginia","65-130",30
2025-01-18,"55","Wisconsin","0-130",192
2025-01-18,"55","Wisconsin","0-64",95
2025-01-18,"55","Wisconsin","65-130",94
2025-01-18,"56","Wyoming","0-130",18
2025-01-18,"56","Wyoming","0-64",16
2025-01-18,"56","Wyoming","65-130",2
2025-01-25,"01","Alabama","0-130",73
2025-01-25,"01","Alabama","0-64",33
2025-01-25,"01","Alabama","65-130",40
2025-01-25,"02","Alaska","0-130",22
2025-01-25,"02","Alaska","0-64",15
2025-01-25,"02","Alaska","65-130",7
2025-01-25,"04","Arizona","0-130",233
2025-01-25,"04","Arizona","0-64",171
2025-01-25,"04","Arizona","65-130",61
2025-01-25,"05","Arkansas","0-130",72
2025-01-25,"05","Arkansas","0-64",34
2025-01-25,"05","Arkansas","65-130",34
2025-01-25,"06","California","0-130",723
2025-01-25,"06","California","0-64",426
2025-01-25,"06","California","65-130",295
2025-01-25,"08","Colorado","0-130",217
2025-01-25,"08","Colorado","0-64",185
2025-01-25,"08","Colorado","65-130",32
2025-01-25,"09","Connecticut","0-130",128
2025-01-25,"09","Connecticut","0-64",50
2025-01-25,"09","Connecticut","65-130",78
2025-01-25,"10","Delaware","0-130",37
2025-01-25,"10","Delaware","0-64",24
2025-01-25,"10","Delaware","65-130",13
2025-01-25,"11","District of Columbia","0-130",8
2025-01-25,"11","District of Columbia","0-64",2
2025-01-25,"11","District of Columbia","65-130",6
2025-01-25,"12","Florida","0-130",536
2025-01-25,"12","Florida","0-64",242
2025-01-25,"12","Florida","65-130",294
2025-01-25,"13","Georgia","0-130",172
2025-01-25,"13","Georgia","0-64",88
2025-01-25,"13","Georgia","65-130",84
2025-01-25,"66","Guam","0-130",1
2025-01-25,"66","Guam","0-64",1
2025-01-25,"66","Guam","65-130",0
2025-01-25,"15","Hawaii","0-130",20
2025-01-25,"15","Hawaii","0-64",11
2025-01-25,"15","Hawaii","65-130",9
2025-01-25,"16","Idaho","0-130",47
2025-01-25,"16","Idaho","0-64",36
2025-01-25,"16","Idaho","65-130",11
2025-01-25,"17","Illinois","0-130",410
2025-01-25,"17","Illinois","0-64",209
2025-01-25,"17","Illinois","65-130",201
2025-01-25,"18","Indiana","0-130",205
2025-01-25,"18","Indiana","0-64",141
2025-01-25,"18","Indiana","65-130",64
2025-01-25,"19","Iowa","0-130",105
2025-01-25,"19","Iowa","0-64",77
2025-01-25,"19","Iowa","65-130",28
2025-01-25,"20","Kansas","0-130",71
2025-01-25,"20","Kansas","0-64",44
2025-01-25,"20","Kansas","65-130",23
2025-01-25,"21","Kentucky","0-130",112
2025-01-25,"21","Kentucky","0-64",57
2025-01-25,"21","Kentucky","65-130",54
2025-01-25,"22","Louisiana","0-130",122
2025-01-25,"22","Louisiana","0-64",63
2025-01-25,"22","Louisiana","65-130",59
2025-01-25,"23","Maine","0-130",29
2025-01-25,"23","Maine","0-64",25
2025-01-25,"23","Maine","65-130",4
2025-01-25,"24","Maryland","0-130",83
2025-01-25,"24","Maryland","0-64",44
2025-01-25,"24","Maryland","65-130",39
2025-01-25,"25","Massachusetts","0-130",243
2025-01-25,"25","Massachusetts","0-64",115
2025-01-25,"25","Massachusetts","65-130",128
2025-01-25,"26","Michigan","0-130",313
2025-01-25,"26","Michigan","0-64",193
2025-01-25,"26","Michigan","65-130",118
2025-01-25,"27","Minnesota","0-130",197
2025-01-25,"27","Minnesota","0-64",148
2025-01-25,"27","Minnesota","65-130",49
2025-01-25,"28","Mississippi","0-130",60
2025-01-25,"28","Mississippi","0-64",38
2025-01-25,"28","Mississippi","65-130",22
2025-01-25,"29","Missouri","0-130",158
2025-01-25,"29","Missouri","0-64",95
2025-01-25,"29","Missouri","65-130",63
2025-01-25,"30","Montana","0-130",23
2025-01-25,"30","Montana","0-64",19
2025-01-25,"30","Montana","65-130",4
2025-01-25,"31","Nebraska","0-130",65
2025-01-25,"31","Nebraska","0-64",50
2025-01-25,"31","Nebraska","65-130",15
2025-01-25,"32","Nevada","0-130",59
2025-01-25,"32","Nevada","0-64",42
2025-01-25,"32","Nevada","65-130",17
2025-01-25,"33","New Hampshire","0-130",37
2025-01-25,"33","New Hampshire","0-64",25
2025-01-25,"33","New Hampshire","65-130",12
2025-01-25,"34","New Jersey","0-130",331
2025-01-25,"34","New Jersey","0-64",157
2025-01-25,"34","New Jersey","65-130",174
2025-01-25,"35","New Mexico","0-130",56
2025-01-25,"35","New Mexico","0-64",55
2025-01-25,"35","New Mexico","65-130",1
2025-01-25,"36","New York","0-130",625
2025-01-25,"36","New York","0-64",330
2025-01-25,"36","New York","65-130",295
2025-01-25,"37","North Carolina","0-130",418
2025-01-25,"37","North Carolina","0-64",228
2025-01-25,"37","North Carolina","65-130",190
2025-01-25,"38","North Dakota","0-130",10
2025-01-25,"38","North Dakota","0-64",8
2025-01-25,"38","North Dakota","65-130",2
2025-01-25,"39","Ohio","0-130",388
2025-01-25,"39","Ohio","0-64",255
2025-01-25,"39","Ohio","65-130",133
2025-01-25,"40","Oklahoma","0-130",148
2025-01-25,"40","Oklahoma","0-64",106
2025-01-25,"40","Oklahoma","65-130",42
2025-01-25,"41","Oregon","0-130",110
2025-01-25,"41","Oregon","0-64",72
2025-01-25,"41","Oregon","65-130",38
2025-01-25,"42","Pennsylvania","0-130",883
2025-01-25,"42","Pennsylvania","0-64",424
2025-01-25,"42","Pennsylvania","65-130",454
2025-01-25,"44","Rhode Island","0-130",40
2025-01-25,"44","Rhode Island","0-64",15
2025-01-25,"44","Rhode Island","65-130",25
2025-01-25,"45","South Carolina","0-130",120
2025-01-25,"45","South Carolina","0-64",66
2025-01-25,"45","South Carolina","65-130",54
2025-01-25,"46","South Dakota","0-130",5
2025-01-25,"46","South Dakota","0-64",4
2025-01-25,"46","South Dakota","65-130",1
2025-01-25,"47","Tennessee","0-130",138
2025-01-25,"47","Tennessee","0-64",79
2025-01-25,"47","Tennessee","65-130",59
2025-01-25,"48","Texas","0-130",536
2025-01-25,"48","Texas","0-64",342
2025-01-25,"48","Texas","65-130",194
2025-01-25,"US","US","0-130",9063
2025-01-25,"US","US","0-64",5312
2025-01-25,"US","US","65-130",3725
2025-01-25,"49","Utah","0-130",114
2025-01-25,"49","Utah","0-64",104
2025-01-25,"49","Utah","65-130",10
2025-01-25,"50","Vermont","0-130",13
2025-01-25,"50","Vermont","0-64",7
2025-01-25,"50","Vermont","65-130",6
2025-01-25,"78","Virgin Islands","0-130",0
2025-01-25,"78","Virgin Islands","0-64",0
2025-01-25,"78","Virgin Islands","65-130",0
2025-01-25,"51","Virginia","0-130",99
2025-01-25,"51","Virginia","0-64",52
2025-01-25,"51","Virginia","65-130",47
2025-01-25,"53","Washington","0-130",94
2025-01-25,"53","Washington","0-64",55
2025-01-25,"53","Washington","65-130",38
2025-01-25,"54","West Virginia","0-130",67
2025-01-25,"54","West Virginia","0-64",45
2025-01-25,"54","West Virginia","65-130",22
2025-01-25,"55","Wisconsin","0-130",190
2025-01-25,"55","Wisconsin","0-64",126
2025-01-25,"55","Wisconsin","65-130",58
2025-01-25,"56","Wyoming","0-130",28
2025-01-25,"56","Wyoming","0-64",18
2025-01-25,"56","Wyoming","65-130",10
2025-02-01,"01","Alabama","0-130",77
2025-02-01,"01","Alabama","0-64",37
2025-02-01,"01","Alabama","65-130",40
2025-02-01,"02","Alaska","0-130",30
2025-02-01,"02","Alaska","0-64",22
2025-02-01,"02","Alaska","65-130",8
2025-02-01,"04","Arizona","0-130",337
2025-02-01,"04","Arizona","0-64",241
2025-02-01,"04","Arizona","65-130",92
2025-02-01,"05","Arkansas","0-130",60
2025-02-01,"05","Arkansas","0-64",23
2025-02-01,"05","Arkansas","65-130",36
2025-02-01,"06","California","0-130",745
2025-02-01,"06","California","0-64",452
2025-02-01,"06","California","65-130",292
2025-02-01,"08","Colorado","0-130",223
2025-02-01,"08","Colorado","0-64",183
2025-02-01,"08","Colorado","65-130",40
2025-02-01,"09","Connecticut","0-130",80
2025-02-01,"09","Connecticut","0-64",37
2025-02-01,"09","Connecticut","65-130",43
2025-02-01,"10","Delaware","0-130",28
2025-02-01,"10","Delaware","0-64",21
2025-02-01,"10","Delaware","65-130",7
2025-02-01,"11","District of Columbia","0-130",6
2025-02-01,"11","District of Columbia","0-64",3
2025-02-01,"11","District of Columbia","65-130",3
2025-02-01,"12","Florida","0-130",494
2025-02-01,"12","Florida","0-64",236
2025-02-01,"12","Florida","65-130",258
2025-02-01,"13","Georgia","0-130",151
2025-02-01,"13","Georgia","0-64",76
2025-02-01,"13","Georgia","65-130",75
2025-02-01,"15","Hawaii","0-130",18
2025-02-01,"15","Hawaii","0-64",11
2025-02-01,"15","Hawaii","65-130",7
2025-02-01,"16","Idaho","0-130",41
2025-02-01,"16","Idaho","0-64",29
2025-02-01,"16","Idaho","65-130",12
2025-02-01,"17","Illinois","0-130",371
2025-02-01,"17","Illinois","0-64",178
2025-02-01,"17","Illinois","65-130",193
2025-02-01,"18","Indiana","0-130",197
2025-02-01,"18","Indiana","0-64",121
2025-02-01,"18","Indiana","65-130",76
2025-02-01,"19","Iowa","0-130",98
2025-02-01,"19","Iowa","0-64",73
2025-02-01,"19","Iowa","65-130",25
2025-02-01,"20","Kansas","0-130",85
2025-02-01,"20","Kansas","0-64",61
2025-02-01,"20","Kansas","65-130",19
2025-02-01,"21","Kentucky","0-130",111
2025-02-01,"21","Kentucky","0-64",62
2025-02-01,"21","Kentucky","65-130",49
2025-02-01,"22","Louisiana","0-130",122
2025-02-01,"22","Louisiana","0-64",52
2025-02-01,"22","Louisiana","65-130",70
2025-02-01,"23","Maine","0-130",22
2025-02-01,"23","Maine","0-64",14
2025-02-01,"23","Maine","65-130",8
2025-02-01,"24","Maryland","0-130",90
2025-02-01,"24","Maryland","0-64",44
2025-02-01,"24","Maryland","65-130",44
2025-02-01,"25","Massachusetts","0-130",136
2025-02-01,"25","Massachusetts","0-64",60
2025-02-01,"25","Massachusetts","65-130",76
2025-02-01,"26","Michigan","0-130",384
2025-02-01,"26","Michigan","0-64",270
2025-02-01,"26","Michigan","65-130",113
2025-02-01,"27","Minnesota","0-130",183
2025-02-01,"27","Minnesota","0-64",130
2025-02-01,"27","Minnesota","65-130",53
2025-02-01,"28","Mississippi","0-130",54
2025-02-01,"28","Mississippi","0-64",23
2025-02-01,"28","Mississippi","65-130",31
2025-02-01,"29","Missouri","0-130",212
2025-02-01,"29","Missouri","0-64",140
2025-02-01,"29","Missouri","65-130",72
2025-02-01,"30","Montana","0-130",28
2025-02-01,"30","Montana","0-64",18
2025-02-01,"30","Montana","65-130",10
2025-02-01,"31","Nebraska","0-130",67
2025-02-01,"31","Nebraska","0-64",50
2025-02-01,"31","Nebraska","65-130",17
2025-02-01,"32","Nevada","0-130",81
2025-02-01,"32","Nevada","0-64",65
2025-02-01,"32","Nevada","65-130",16
2025-02-01,"33","New Hampshire","0-130",33
2025-02-01,"33","New Hampshire","0-64",18
2025-02-01,"33","New Hampshire","65-130",15
2025-02-01,"34","New Jersey","0-130",297
2025-02-01,"34","New Jersey","0-64",129
2025-02-01,"34","New Jersey","65-130",168
2025-02-01,"35","New Mexico","0-130",82
2025-02-01,"35","New Mexico","0-64",71
2025-02-01,"35","New Mexico","65-130",10
2025-02-01,"36","New York","0-130",580
2025-02-01,"36","New York","0-64",300
2025-02-01,"36","New York","65-130",279
2025-02-01,"37","North Carolina","0-130",369
2025-02-01,"37","North Carolina","0-64",213
2025-02-01,"37","North Carolina","65-130",156
2025-02-01,"38","North Dakota","0-130",29
2025-02-01,"38","North Dakota","0-64",24
2025-02-01,"38","North Dakota","65-130",5
2025-02-01,"39","Ohio","0-130",342
2025-02-01,"39","Ohio","0-64",200
2025-02-01,"39","Ohio","65-130",142
2025-02-01,"40","Oklahoma","0-130",176
2025-02-01,"40","Oklahoma","0-64",121
2025-02-01,"40","Oklahoma","65-130",55
2025-02-01,"41","Oregon","0-130",151
2025-02-01,"41","Oregon","0-64",97
2025-02-01,"41","Oregon","65-130",54
2025-02-01,"42","Pennsylvania","0-130",841
2025-02-01,"42","Pennsylvania","0-64",408
2025-02-01,"42","Pennsylvania","65-130",421
2025-02-01,"44","Rhode Island","0-130",55
2025-02-01,"44","Rhode Island","0-64",29
2025-02-01,"44","Rhode Island","65-130",26
2025-02-01,"45","South Carolina","0-130",126
2025-02-01,"45","South Carolina","0-64",48
2025-02-01,"45","South Carolina","65-130",78
2025-02-01,"46","South Dakota","0-130",23
2025-02-01,"46","South Dakota","0-64",20
2025-02-01,"46","South Dakota","65-130",3
2025-02-01,"47","Tennessee","0-130",141
2025-02-01,"47","Tennessee","0-64",74
2025-02-01,"47","Tennessee","65-130",67
2025-02-01,"48","Texas","0-130",551
2025-02-01,"48","Texas","0-64",361
2025-02-01,"48","Texas","65-130",190
2025-02-01,"US","US","0-130",9094
2025-02-01,"US","US","0-64",5375
2025-02-01,"US","US","65-130",3687
2025-02-01,"49","Utah","0-130",178
2025-02-01,"49","Utah","0-64",156
2025-02-01,"49","Utah","65-130",22
2025-02-01,"50","Vermont","0-130",22
2025-02-01,"50","Vermont","0-64",13
2025-02-01,"50","Vermont","65-130",9
2025-02-01,"78","Virgin Islands","0-130",0
2025-02-01,"78","Virgin Islands","0-64",0
2025-02-01,"78","Virgin Islands","65-130",0
2025-02-01,"51","Virginia","0-130",121
2025-02-01,"51","Virginia","0-64",73
2025-02-01,"51","Virginia","65-130",48
2025-02-01,"53","Washington","0-130",119
2025-02-01,"53","Washington","0-64",62
2025-02-01,"53","Washington","65-130",53
2025-02-01,"54","West Virginia","0-130",61
2025-02-01,"54","West Virginia","0-64",38
2025-02-01,"54","West Virginia","65-130",23
2025-02-01,"55","Wisconsin","0-130",195
2025-02-01,"55","Wisconsin","0-64",126
2025-02-01,"55","Wisconsin","65-130",69
2025-02-01,"56","Wyoming","0-130",25
2025-02-01,"56","Wyoming","0-64",16
2025-02-01,"56","Wyoming","65-130",9
2025-02-08,"01","Alabama","0-130",81
2025-02-08,"01","Alabama","0-64",52
2025-02-08,"01","Alabama","65-130",29
2025-02-08,"02","Alaska","0-130",15
2025-02-08,"02","Alaska","0-64",13
2025-02-08,"02","Alaska","65-130",2
2025-02-08,"04","Arizona","0-130",401
2025-02-08,"04","Arizona","0-64",304
2025-02-08,"04","Arizona","65-130",97
2025-02-08,"05","Arkansas","0-130",68
2025-02-08,"05","Arkansas","0-64",33
2025-02-08,"05","Arkansas","65-130",33
2025-02-08,"06","California","0-130",710
2025-02-08,"06","California","0-64",382
2025-02-08,"06","California","65-130",326
2025-02-08,"08","Colorado","0-130",234
2025-02-08,"08","Colorado","0-64",189
2025-02-08,"08","Colorado","65-130",45
2025-02-08,"09","Connecticut","0-130",80
2025-02-08,"09","Connecticut","0-64",33
2025-02-08,"09","Connecticut","65-130",47
2025-02-08,"10","Delaware","0-130",28
2025-02-08,"10","Delaware","0-64",13
2025-02-08,"10","Delaware","65-130",15
2025-02-08,"11","District of Columbia","0-130",4
2025-02-08,"11","District of Columbia","0-64",1
2025-02-08,"11","District of Columbia","65-130",3
2025-02-08,"12","Florida","0-130",415
2025-02-08,"12","Florida","0-64",208
2025-02-08,"12","Florida","65-130",207
2025-02-08,"13","Georgia","0-130",161
2025-02-08,"13","Georgia","0-64",91
2025-02-08,"13","Georgia","65-130",70
2025-02-08,"66","Guam","0-130",NA
2025-02-08,"66","Guam","0-64",NA
2025-02-08,"66","Guam","65-130",NA
2025-02-08,"15","Hawaii","0-130",24
2025-02-08,"15","Hawaii","0-64",13
2025-02-08,"15","Hawaii","65-130",11
2025-02-08,"16","Idaho","0-130",67
2025-02-08,"16","Idaho","0-64",47
2025-02-08,"16","Idaho","65-130",20
2025-02-08,"17","Illinois","0-130",361
2025-02-08,"17","Illinois","0-64",161
2025-02-08,"17","Illinois","65-130",199
2025-02-08,"18","Indiana","0-130",224
2025-02-08,"18","Indiana","0-64",154
2025-02-08,"18","Indiana","65-130",70
2025-02-08,"19","Iowa","0-130",111
2025-02-08,"19","Iowa","0-64",72
2025-02-08,"19","Iowa","65-130",38
2025-02-08,"20","Kansas","0-130",94
2025-02-08,"20","Kansas","0-64",54
2025-02-08,"20","Kansas","65-130",32
2025-02-08,"21","Kentucky","0-130",107
2025-02-08,"21","Kentucky","0-64",57
2025-02-08,"21","Kentucky","65-130",50
2025-02-08,"22","Louisiana","0-130",109
2025-02-08,"22","Louisiana","0-64",46
2025-02-08,"22","Louisiana","65-130",56
2025-02-08,"23","Maine","0-130",26
2025-02-08,"23","Maine","0-64",19
2025-02-08,"23","Maine","65-130",7
2025-02-08,"24","Maryland","0-130",101
2025-02-08,"24","Maryland","0-64",48
2025-02-08,"24","Maryland","65-130",53
2025-02-08,"25","Massachusetts","0-130",142
2025-02-08,"25","Massachusetts","0-64",52
2025-02-08,"25","Massachusetts","65-130",90
2025-02-08,"26","Michigan","0-130",329
2025-02-08,"26","Michigan","0-64",199
2025-02-08,"26","Michigan","65-130",130
2025-02-08,"27","Minnesota","0-130",209
2025-02-08,"27","Minnesota","0-64",160
2025-02-08,"27","Minnesota","65-130",49
2025-02-08,"28","Mississippi","0-130",39
2025-02-08,"28","Mississippi","0-64",20
2025-02-08,"28","Mississippi","65-130",19
2025-02-08,"29","Missouri","0-130",185
2025-02-08,"29","Missouri","0-64",115
2025-02-08,"29","Missouri","65-130",70
2025-02-08,"30","Montana","0-130",32
2025-02-08,"30","Montana","0-64",24
2025-02-08,"30","Montana","65-130",8
2025-02-08,"31","Nebraska","0-130",90
2025-02-08,"31","Nebraska","0-64",61
2025-02-08,"31","Nebraska","65-130",29
2025-02-08,"32","Nevada","0-130",105
2025-02-08,"32","Nevada","0-64",83
2025-02-08,"32","Nevada","65-130",22
2025-02-08,"33","New Hampshire","0-130",30
2025-02-08,"33","New Hampshire","0-64",19
2025-02-08,"33","New Hampshire","65-130",11
2025-02-08,"34","New Jersey","0-130",218
2025-02-08,"34","New Jersey","0-64",82
2025-02-08,"34","New Jersey","65-130",136
2025-02-08,"35","New Mexico","0-130",112
2025-02-08,"35","New Mexico","0-64",98
2025-02-08,"35","New Mexico","65-130",14
2025-02-08,"36","New York","0-130",525
2025-02-08,"36","New York","0-64",259
2025-02-08,"36","New York","65-130",266
2025-02-08,"37","North Carolina","0-130",357
2025-02-08,"37","North Carolina","0-64",183
2025-02-08,"37","North Carolina","65-130",173
2025-02-08,"38","North Dakota","0-130",28
2025-02-08,"38","North Dakota","0-64",24
2025-02-08,"38","North Dakota","65-130",4
2025-02-08,"39","Ohio","0-130",284
2025-02-08,"39","Ohio","0-64",173
2025-02-08,"39","Ohio","65-130",111
2025-02-08,"40","Oklahoma","0-130",167
2025-02-08,"40","Oklahoma","0-64",102
2025-02-08,"40","Oklahoma","65-130",65
2025-02-08,"41","Oregon","0-130",191
2025-02-08,"41","Oregon","0-64",115
2025-02-08,"41","Oregon","65-130",76
2025-02-08,"42","Pennsylvania","0-130",743
2025-02-08,"42","Pennsylvania","0-64",352
2025-02-08,"42","Pennsylvania","65-130",387
2025-02-08,"44","Rhode Island","0-130",22
2025-02-08,"44","Rhode Island","0-64",9
2025-02-08,"44","Rhode Island","65-130",13
2025-02-08,"45","South Carolina","0-130",115
2025-02-08,"45","South Carolina","0-64",51
2025-02-08,"45","South Carolina","65-130",64
2025-02-08,"46","South Dakota","0-130",37
2025-02-08,"46","South Dakota","0-64",29
2025-02-08,"46","South Dakota","65-130",8
2025-02-08,"47","Tennessee","0-130",140
2025-02-08,"47","Tennessee","0-64",82
2025-02-08,"47","Tennessee","65-130",58
2025-02-08,"48","Texas","0-130",475
2025-02-08,"48","Texas","0-64",323
2025-02-08,"48","Texas","65-130",152
2025-02-08,"US","US","0-130",8856
2025-02-08,"US","US","0-64",5184
2025-02-08,"US","US","65-130",3646
2025-02-08,"49","Utah","0-130",224
2025-02-08,"49","Utah","0-64",193
2025-02-08,"49","Utah","65-130",31
2025-02-08,"50","Vermont","0-130",11
2025-02-08,"50","Vermont","0-64",7
2025-02-08,"50","Vermont","65-130",4
2025-02-08,"78","Virgin Islands","0-130",0
2025-02-08,"78","Virgin Islands","0-64",0
2025-02-08,"78","Virgin Islands","65-130",0
2025-02-08,"51","Virginia","0-130",79
2025-02-08,"51","Virginia","0-64",37
2025-02-08,"51","Virginia","65-130",42
2025-02-08,"53","Washington","0-130",145
2025-02-08,"53","Washington","0-64",77
2025-02-08,"53","Washington","65-130",68
2025-02-08,"54","West Virginia","0-130",87
2025-02-08,"54","West Virginia","0-64",54
2025-02-08,"54","West Virginia","65-130",33
2025-02-08,"55","Wisconsin","0-130",222
2025-02-08,"55","Wisconsin","0-64",136
2025-02-08,"55","Wisconsin","65-130",86
2025-02-08,"56","Wyoming","0-130",43
2025-02-08,"56","Wyoming","0-64",28
2025-02-08,"56","Wyoming","65-130",15
2025-02-15,"01","Alabama","0-130",74
2025-02-15,"01","Alabama","0-64",32
2025-02-15,"01","Alabama","65-130",42
2025-02-15,"02","Alaska","0-130",13
2025-02-15,"02","Alaska","0-64",11
2025-02-15,"02","Alaska","65-130",2
2025-02-15,"04","Arizona","0-130",411
2025-02-15,"04","Arizona","0-64",302
2025-02-15,"04","Arizona","65-130",108
2025-02-15,"05","Arkansas","0-130",63
2025-02-15,"05","Arkansas","0-64",32
2025-02-15,"05","Arkansas","65-130",29
2025-02-15,"06","California","0-130",665
2025-02-15,"06","California","0-64",386
2025-02-15,"06","California","65-130",276
2025-02-15,"08","Colorado","0-130",203
2025-02-15,"08","Colorado","0-64",167
2025-02-15,"08","Colorado","65-130",36
2025-02-15,"09","Connecticut","0-130",70
2025-02-15,"09","Connecticut","0-64",29
2025-02-15,"09","Connecticut","65-130",41
2025-02-15,"12","Florida","0-130",307
2025-02-15,"12","Florida","0-64",139
2025-02-15,"12","Florida","65-130",168
