"scenario_id","value","type_id","model_name","horizon","target_end_date","age_group"
1,69.8071428571,0.95,4,1,2023-11-18,"65-130"
1,74.8571428571,0.975,4,1,2023-11-18,"65-130"
1,75.0042857143,0.99,4,1,2023-11-18,"65-130"
1,250.92,0.01,5,1,2023-11-18,"0-0.99"
1,259.75,0.025,5,1,2023-11-18,"0-0.99"
1,309.4,0.05,5,1,2023-11-18,"0-0.99"
1,334.9,0.1,5,1,2023-11-18,"0-0.99"
1,372.75,0.25,5,1,2023-11-18,"0-0.99"
1,412.5,0.5,5,1,2023-11-18,"0-0.99"
1,528.5,0.75,5,1,2023-11-18,"0-0.99"
1,561,0.9,5,1,2023-11-18,"0-0.99"
1,573.5,0.95,5,1,2023-11-18,"0-0.99"
1,586.525,0.975,5,1,2023-11-18,"0-0.99"
1,765.12,0.99,5,1,2023-11-18,"0-0.99"
1,951.95,0.01,5,1,2023-11-18,"0-130"
1,955.325,0.025,5,1,2023-11-18,"0-130"
1,1026.85,0.05,5,1,2023-11-18,"0-130"
1,1173,0.1,5,1,2023-11-18,"0-130"
1,1241.75,0.25,5,1,2023-11-18,"0-130"
1,1385.5,0.5,5,1,2023-11-18,"0-130"
1,1574.75,0.75,5,1,2023-11-18,"0-130"
1,1716.1,0.9,5,1,2023-11-18,"0-130"
1,1744.55,0.95,5,1,2023-11-18,"0-130"
1,1764.05,0.975,5,1,2023-11-18,"0-130"
1,2053.07,0.99,5,1,2023-11-18,"0-130"
1,349.86,0.01,5,1,2023-11-18,"1-4"
1,425.025,0.025,5,1,2023-11-18,"1-4"
1,458.4,0.05,5,1,2023-11-18,"1-4"
1,490.6,0.1,5,1,2023-11-18,"1-4"
1,596.75,0.25,5,1,2023-11-18,"1-4"
1,683,0.5,5,1,2023-11-18,"1-4"
1,797.25,0.75,5,1,2023-11-18,"1-4"
1,866.2,0.9,5,1,2023-11-18,"1-4"
1,886.1,0.95,5,1,2023-11-18,"1-4"
1,903.625,0.975,5,1,2023-11-18,"1-4"
1,932.66,0.99,5,1,2023-11-18,"1-4"
1,40.97,0.01,5,1,2023-11-18,"5-64"
1,63.225,0.025,5,1,2023-11-18,"5-64"
1,74.8,0.05,5,1,2023-11-18,"5-64"
1,80.9,0.1,5,1,2023-11-18,"5-64"
1,86.75,0.25,5,1,2023-11-18,"5-64"
1,108,0.5,5,1,2023-11-18,"5-64"
1,123.25,0.75,5,1,2023-11-18,"5-64"
1,137.1,0.9,5,1,2023-11-18,"5-64"
1,143,0.95,5,1,2023-11-18,"5-64"
1,143.525,0.975,5,1,2023-11-18,"5-64"
1,147.11,0.99,5,1,2023-11-18,"5-64"
1,133.97,0.01,5,1,2023-11-18,"65-130"
1,136.95,0.025,5,1,2023-11-18,"65-130"
1,139,0.05,5,1,2023-11-18,"65-130"
1,150,0.1,5,1,2023-11-18,"65-130"
1,162,0.25,5,1,2023-11-18,"65-130"
1,173,0.5,5,1,2023-11-18,"65-130"
1,192.5,0.75,5,1,2023-11-18,"65-130"
1,217.1,0.9,5,1,2023-11-18,"65-130"
1,227.35,0.95,5,1,2023-11-18,"65-130"
1,256.625,0.975,5,1,2023-11-18,"65-130"
1,273.3,0.99,5,1,2023-11-18,"65-130"
1,107.8458,0.01,6,1,2023-11-18,"0-0.99"
1,108.6943,0.025,6,1,2023-11-18,"0-0.99"
