location,date,age_group,target,value,population,value_numeric
US,2016-08-06,18-130,inc hosp,,248171012.0,
US,2016-08-13,18-130,rate hosp,,248171012.0,
US,2016-08-13,18-130,inc hosp,,248171012.0,
US,2016-08-20,18-130,rate hosp,,248171012.0,
US,2016-08-20,18-130,inc hosp,,248171012.0,
US,2016-08-27,18-130,rate hosp,,248171012.0,
US,2016-08-27,18-130,inc hosp,,248171012.0,
US,2016-09-03,18-130,rate hosp,,248171012.0,
US,2016-09-03,18-130,inc hosp,,248171012.0,
US,2016-09-10,18-130,rate hosp,,248171012.0,
US,2016-09-10,18-130,inc hosp,,248171012.0,
US,2016-09-17,18-130,rate hosp,,248171012.0,
US,2016-09-17,18-130,inc hosp,,248171012.0,
US,2016-09-24,18-130,rate hosp,,248171012.0,
US,2016-09-24,18-130,inc hosp,,248171012.0,
US,2014-10-11,5-17,rate hosp,,53713782.0,
US,2014-10-11,5-17,inc hosp,,53713782.0,
US,2014-10-18,5-17,rate hosp,,53713782.0,
US,2014-10-18,5-17,inc hosp,,53713782.0,
US,2014-10-25,5-17,rate hosp,,53713782.0,
US,2014-10-25,5-17,inc hosp,,53713782.0,
US,2014-11-01,5-17,rate hosp,,53713782.0,
US,2014-11-01,5-17,inc hosp,,53713782.0,
US,2014-11-08,5-17,rate hosp,,53713782.0,
US,2014-11-08,5-17,inc hosp,,53713782.0,
US,2014-11-15,5-17,rate hosp,,53713782.0,
US,2014-11-15,5-17,inc hosp,,53713782.0,
US,2014-11-22,5-17,rate hosp,,53713782.0,
US,2014-11-22,5-17,inc hosp,,53713782.0,
US,2014-11-29,5-17,rate hosp,,53713782.0,
US,2014-11-29,5-17,inc hosp,,53713782.0,
US,2014-12-06,5-17,rate hosp,,53713782.0,
US,2014-12-06,5-17,inc hosp,,53713782.0,
US,2014-12-13,5-17,rate hosp,,53713782.0,
US,2014-12-13,5-17,inc hosp,,53713782.0,
US,2014-12-20,5-17,rate hosp,,53713782.0,
US,2014-12-20,5-17,inc hosp,,53713782.0,
US,2014-12-27,5-17,rate hosp,,53713782.0,
US,2014-12-27,5-17,inc hosp,,53713782.0,
US,2015-01-03,5-17,rate hosp,,53713782.0,
US,2015-01-03,5-17,inc hosp,,53713782.0,
US,2015-01-10,5-17,rate hosp,,53727956.0,
US,2015-01-10,5-17,inc hosp,,53727956.0,
US,2015-01-17,5-17,rate hosp,,53727956.0,
US,2015-01-17,5-17,inc hosp,,53727956.0,
US,2015-01-24,5-17,rate hosp,,53727956.0,
US,2015-01-24,5-17,inc hosp,,53727956.0,
US,2015-01-31,5-17,rate hosp,,53727956.0,
US,2015-01-31,5-17,inc hosp,,53727956.0,
US,2015-02-07,5-17,rate hosp,,53727956.0,
US,2015-02-07,5-17,inc hosp,,53727956.0,
US,2015-02-14,5-17,rate hosp,,53727956.0,
US,2015-02-14,5-17,inc hosp,,53727956.0,
US,2015-02-21,5-17,rate hosp,,53727956.0,
US,2015-02-21,5-17,inc hosp,,53727956.0,
US,2015-02-28,5-17,rate hosp,,53727956.0,
US,2015-02-28,5-17,inc hosp,,53727956.0,
US,2015-03-07,5-17,rate hosp,,53727956.0,
US,2015-03-07,5-17,inc hosp,,53727956.0,
US,2015-03-14,5-17,rate hosp,,53727956.0,
US,2015-03-14,5-17,inc hosp,,53727956.0,
US,2015-03-21,5-17,rate hosp,,53727956.0,
US,2015-03-21,5-17,inc hosp,,53727956.0,
US,2015-03-28,5-17,rate hosp,,53727956.0,
US,2015-03-28,5-17,inc hosp,,53727956.0,
US,2015-04-04,5-17,rate hosp,,53727956.0,
US,2015-04-04,5-17,inc hosp,,53727956.0,
US,2015-04-11,5-17,rate hosp,,53727956.0,
US,2015-04-11,5-17,inc hosp,,53727956.0,
US,2015-04-18,5-17,rate hosp,,53727956.0,
US,2015-04-18,5-17,inc hosp,,53727956.0,
US,2015-04-25,5-17,rate hosp,,53727956.0,
US,2015-04-25,5-17,inc hosp,,53727956.0,
US,2015-05-02,5-17,rate hosp,,53727956.0,
US,2015-05-02,5-17,inc hosp,,53727956.0,
US,2015-05-09,5-17,rate hosp,,53727956.0,
US,2015-05-09,5-17,inc hosp,,53727956.0,
US,2015-05-16,5-17,rate hosp,,53727956.0,
US,2015-05-16,5-17,inc hosp,,53727956.0,
US,2015-05-23,5-17,rate hosp,,53727956.0,
US,2015-05-23,5-17,inc hosp,,53727956.0,
US,2015-05-30,5-17,rate hosp,,53727956.0,
US,2015-05-30,5-17,inc hosp,,53727956.0,
US,2015-06-06,5-17,rate hosp,,53727956.0,
US,2015-06-06,5-17,inc hosp,,53727956.0,
US,2015-06-13,5-17,rate hosp,,53727956.0,
US,2015-06-13,5-17,inc hosp,,53727956.0,
US,2015-06-20,5-17,rate hosp,,53727956.0,
US,2015-06-20,5-17,inc hosp,,53727956.0,
US,2015-06-27,5-17,rate hosp,,53727956.0,
US,2015-06-27,5-17,inc hosp,,53727956.0,
US,2015-07-04,5-17,rate hosp,,53727956.0,
US,2015-07-04,5-17,inc hosp,,53727956.0,
US,2015-07-11,5-17,rate hosp,,53727956.0,
US,2015-07-11,5-17,inc hosp,,53727956.0,
US,2015-07-18,5-17,rate hosp,,53727956.0,
US,2015-07-18,5-17,inc hosp,,53727956.0,
US,2015-07-25,5-17,rate hosp,,53727956.0,
US,2015-07-25,5-17,inc hosp,,53727956.0,
US,2015-08-01,5-17,rate hosp,,53727956.0,
US,2015-08-01,5-17,inc hosp,,53727956.0,
US,2015-08-08,5-17,rate hosp,,53727956.0,
US,2015-08-08,5-17,inc hosp,,53727956.0,
US,2015-08-15,5-17,rate hosp,,53727956.0,
US,2015-08-15,5-17,inc hosp,,53727956.0,
US,2015-08-22,5-17,rate hosp,,53727956.0,
US,2015-08-22,5-17,inc hosp,,53727956.0,
US,2015-08-29,5-17,rate hosp,,53727956.0,
US,2015-08-29,5-17,inc hosp,,53727956.0,
US,2015-09-05,5-17,rate hosp,,53727956.0,
US,2015-09-05,5-17,inc hosp,,53727956.0,
US,2015-09-12,5-17,rate hosp,,53727956.0,
US,2015-09-12,5-17,inc hosp,,53727956.0,
US,2015-09-19,5-17,rate hosp,,53727956.0,
US,2015-09-19,5-17,inc hosp,,53727956.0,
US,2015-09-26,5-17,rate hosp,,53727956.0,
US,2015-09-26,5-17,inc hosp,,53727956.0,
US,2015-10-03,5-17,rate hosp,,53727956.0,
US,2015-10-03,5-17,inc hosp,,53727956.0,
US,2015-10-10,5-17,rate hosp,,53727956.0,
US,2015-10-10,5-17,inc hosp,,53727956.0,
US,2015-10-17,5-17,rate hosp,,53727956.0,
US,2015-10-17,5-17,inc hosp,,53727956.0,
US,2015-10-24,5-17,rate hosp,,53727956.0,
US,2015-10-24,5-17,inc hosp,,53727956.0,
US,2015-10-31,5-17,rate hosp,,53727956.0,
US,2015-10-31,5-17,inc hosp,,53727956.0,
US,2015-11-07,5-17,rate hosp,,53727956.0,
US,2015-11-07,5-17,inc hosp,,53727956.0,
US,2015-11-14,5-17,rate hosp,,53727956.0,
US,2015-11-14,5-17,inc hosp,,53727956.0,
US,2015-11-21,5-17,rate hosp,,53727956.0,
US,2015-11-21,5-17,inc hosp,,53727956.0,
US,2015-11-28,5-17,rate hosp,,53727956.0,
US,2015-11-28,5-17,inc hosp,,53727956.0,
US,2015-12-05,5-17,rate hosp,,53727956.0,
US,2015-12-05,5-17,inc hosp,,53727956.0,
US,2015-12-12,5-17,rate hosp,,53727956.0,
US,2015-12-12,5-17,inc hosp,,53727956.0,
US,2015-12-19,5-17,rate hosp,,53727956.0,
US,2015-12-19,5-17,inc hosp,,53727956.0,
US,2015-12-26,5-17,rate hosp,,53727956.0,
US,2015-12-26,5-17,inc hosp,,53727956.0,
US,2016-01-02,5-17,rate hosp,,53727956.0,
US,2016-01-02,5-17,inc hosp,,53727956.0,
US,2016-01-09,5-17,rate hosp,,53761521.0,
US,2016-01-09,5-17,inc hosp,,53761521.0,
US,2016-01-16,5-17,rate hosp,,53761521.0,
US,2016-01-16,5-17,inc hosp,,53761521.0,
US,2016-01-23,5-17,rate hosp,,53761521.0,
US,2016-01-23,5-17,inc hosp,,53761521.0,
US,2016-01-30,5-17,rate hosp,,53761521.0,
US,2016-01-30,5-17,inc hosp,,53761521.0,
US,2016-02-06,5-17,rate hosp,,53761521.0,
US,2016-02-06,5-17,inc hosp,,53761521.0,
US,2016-02-13,5-17,rate hosp,,53761521.0,
US,2016-02-13,5-17,inc hosp,,53761521.0,
US,2016-02-20,5-17,rate hosp,,53761521.0,
US,2016-02-20,5-17,inc hosp,,53761521.0,
US,2016-02-27,5-17,rate hosp,,53761521.0,
US,2016-02-27,5-17,inc hosp,,53761521.0,
US,2016-03-05,5-17,rate hosp,,53761521.0,
US,2016-03-05,5-17,inc hosp,,53761521.0,
US,2016-03-12,5-17,rate hosp,,53761521.0,
US,2016-03-12,5-17,inc hosp,,53761521.0,
US,2016-03-19,5-17,rate hosp,,53761521.0,
US,2016-03-19,5-17,inc hosp,,53761521.0,
US,2016-03-26,5-17,rate hosp,,53761521.0,
US,2016-03-26,5-17,inc hosp,,53761521.0,
US,2016-04-02,5-17,rate hosp,,53761521.0,
US,2016-04-02,5-17,inc hosp,,53761521.0,
US,2016-04-09,5-17,rate hosp,,53761521.0,
US,2016-04-09,5-17,inc hosp,,53761521.0,
US,2016-04-16,5-17,rate hosp,,53761521.0,
US,2016-04-16,5-17,inc hosp,,53761521.0,
US,2016-04-23,5-17,rate hosp,,53761521.0,
US,2016-04-23,5-17,inc hosp,,53761521.0,
US,2016-04-30,5-17,rate hosp,,53761521.0,
US,2016-04-30,5-17,inc hosp,,53761521.0,
US,2016-05-07,5-17,rate hosp,,53761521.0,
US,2016-05-07,5-17,inc hosp,,53761521.0,
US,2016-05-14,5-17,rate hosp,,53761521.0,
US,2016-05-14,5-17,inc hosp,,53761521.0,
US,2016-05-21,5-17,rate hosp,,53761521.0,
US,2016-05-21,5-17,inc hosp,,53761521.0,
US,2016-05-28,5-17,rate hosp,,53761521.0,
US,2016-05-28,5-17,inc hosp,,53761521.0,
US,2016-06-04,5-17,rate hosp,,53761521.0,
US,2016-06-04,5-17,inc hosp,,53761521.0,
US,2016-06-11,5-17,rate hosp,,53761521.0,
US,2016-06-11,5-17,inc hosp,,53761521.0,
US,2016-06-18,5-17,rate hosp,,53761521.0,
US,2016-06-18,5-17,inc hosp,,53761521.0,
US,2016-06-25,5-17,rate hosp,,53761521.0,
US,2016-06-25,5-17,inc hosp,,53761521.0,
US,2016-07-02,5-17,rate hosp,,53761521.0,
US,2016-07-02,5-17,inc hosp,,53761521.0,
US,2016-07-09,5-17,rate hosp,,53761521.0,
US,2016-07-09,5-17,inc hosp,,53761521.0,
US,2016-07-16,5-17,rate hosp,,53761521.0,
US,2016-07-16,5-17,inc hosp,,53761521.0,
US,2016-07-23,5-17,rate hosp,,53761521.0,
US,2016-07-23,5-17,inc hosp,,53761521.0,
US,2016-07-30,5-17,rate hosp,,53761521.0,
US,2016-07-30,5-17,inc hosp,,53761521.0,
US,2016-08-06,5-17,rate hosp,,53761521.0,
US,2016-08-06,5-17,inc hosp,,53761521.0,
US,2016-08-13,5-17,rate hosp,,53761521.0,
US,2016-08-13,5-17,inc hosp,,53761521.0,
US,2016-08-20,5-17,rate hosp,,53761521.0,
US,2016-08-20,5-17,inc hosp,,53761521.0,
US,2016-08-27,5-17,rate hosp,,53761521.0,
US,2016-08-27,5-17,inc hosp,,53761521.0,
US,2016-09-03,5-17,rate hosp,,53761521.0,
US,2016-09-03,5-17,inc hosp,,53761521.0,
US,2016-09-10,5-17,rate hosp,,53761521.0,
US,2016-09-10,5-17,inc hosp,,53761521.0,
US,2016-09-17,5-17,rate hosp,,53761521.0,
US,2016-09-17,5-17,inc hosp,,53761521.0,
US,2016-09-24,5-17,rate hosp,,53761521.0,
US,2016-09-24,5-17,inc hosp,,53761521.0,
US,2015-05-09,50-64,rate hosp,,62977880.0,
US,2015-05-09,50-64,inc hosp,,62977880.0,
US,2015-05-16,50-64,rate hosp,,62977880.0,
US,2015-05-16,50-64,inc hosp,,62977880.0,
US,2015-05-23,50-64,rate hosp,,62977880.0,
US,2015-05-23,50-64,inc hosp,,62977880.0,
US,2015-05-30,50-64,rate hosp,,62977880.0,
US,2015-05-30,50-64,inc hosp,,62977880.0,
US,2015-06-06,50-64,rate hosp,,62977880.0,
US,2015-06-06,50-64,inc hosp,,62977880.0,
US,2015-06-13,50-64,rate hosp,,62977880.0,
US,2015-06-13,50-64,inc hosp,,62977880.0,
US,2015-06-20,50-64,rate hosp,,62977880.0,
US,2015-06-20,50-64,inc hosp,,62977880.0,
US,2015-06-27,50-64,rate hosp,,62977880.0,
US,2015-06-27,50-64,inc hosp,,62977880.0,
US,2015-07-04,50-64,rate hosp,,62977880.0,
US,2015-07-04,50-64,inc hosp,,62977880.0,
US,2015-07-11,50-64,rate hosp,,62977880.0,
US,2015-07-11,50-64,inc hosp,,62977880.0,
US,2015-07-18,50-64,rate hosp,,62977880.0,
US,2015-07-18,50-64,inc hosp,,62977880.0,
US,2015-07-25,50-64,rate hosp,,62977880.0,
US,2015-07-25,50-64,inc hosp,,62977880.0,
US,2015-08-01,50-64,rate hosp,,62977880.0,
US,2015-08-01,50-64,inc hosp,,62977880.0,
US,2015-08-08,50-64,rate hosp,,62977880.0,
US,2015-08-08,50-64,inc hosp,,62977880.0,
US,2015-08-15,50-64,rate hosp,,62977880.0,
US,2015-08-15,50-64,inc hosp,,62977880.0,
US,2015-08-22,50-64,rate hosp,,62977880.0,
US,2015-08-22,50-64,inc hosp,,62977880.0,
US,2015-08-29,50-64,rate hosp,,62977880.0,
US,2015-08-29,50-64,inc hosp,,62977880.0,
US,2015-09-05,50-64,rate hosp,,62977880.0,
US,2015-09-05,50-64,inc hosp,,62977880.0,
US,2015-09-12,50-64,rate hosp,,62977880.0,
US,2015-09-12,50-64,inc hosp,,62977880.0,
US,2015-09-19,50-64,rate hosp,,62977880.0,
US,2015-09-19,50-64,inc hosp,,62977880.0,
US,2015-09-26,50-64,rate hosp,,62977880.0,
US,2015-09-26,50-64,inc hosp,,62977880.0,
US,2016-05-07,50-64,rate hosp,,63168307.0,
US,2016-05-07,50-64,inc hosp,,63168307.0,
US,2016-05-14,50-64,rate hosp,,63168307.0,
US,2016-05-14,50-64,inc hosp,,63168307.0,
US,2016-05-21,50-64,rate hosp,,63168307.0,
US,2016-05-21,50-64,inc hosp,,63168307.0,
US,2016-05-28,50-64,rate hosp,,63168307.0,
US,2016-05-28,50-64,inc hosp,,63168307.0,
US,2016-06-04,50-64,rate hosp,,63168307.0,
US,2016-06-04,50-64,inc hosp,,63168307.0,
US,2016-06-11,50-64,rate hosp,,63168307.0,
US,2016-06-11,50-64,inc hosp,,63168307.0,
US,2016-06-18,50-64,rate hosp,,63168307.0,
US,2016-06-18,50-64,inc hosp,,63168307.0,
US,2016-06-25,50-64,rate hosp,,63168307.0,
US,2016-06-25,50-64,inc hosp,,63168307.0,
US,2016-07-02,50-64,rate hosp,,63168307.0,
US,2016-07-02,50-64,inc hosp,,63168307.0,
US,2016-07-09,50-64,rate hosp,,63168307.0,
US,2016-07-09,50-64,inc hosp,,63168307.0,
US,2016-07-16,50-64,rate hosp,,63168307.0,
US,2016-07-16,50-64,inc hosp,,63168307.0,
US,2016-07-23,50-64,rate hosp,,63168307.0,
US,2016-07-23,50-64,inc hosp,,63168307.0,
US,2016-07-30,50-64,rate hosp,,63168307.0,
US,2016-07-30,50-64,inc hosp,,63168307.0,
US,2016-08-06,50-64,rate hosp,,63168307.0,
US,2016-08-06,50-64,inc hosp,,63168307.0,
US,2016-08-13,50-64,rate hosp,,63168307.0,
US,2016-08-13,50-64,inc hosp,,63168307.0,
US,2016-08-20,50-64,rate hosp,,63168307.0,
US,2016-08-20,50-64,inc hosp,,63168307.0,
US,2016-08-27,50-64,rate hosp,,63168307.0,
US,2016-08-27,50-64,inc hosp,,63168307.0,
US,2016-09-03,50-64,rate hosp,,63168307.0,
US,2016-09-03,50-64,inc hosp,,63168307.0,
US,2016-09-10,50-64,rate hosp,,63168307.0,
US,2016-09-10,50-64,inc hosp,,63168307.0,
US,2016-09-17,50-64,rate hosp,,63168307.0,
US,2016-09-17,50-64,inc hosp,,63168307.0,
US,2016-09-24,50-64,rate hosp,,63168307.0,
US,2016-09-24,50-64,inc hosp,,63168307.0,
US,2015-05-09,65-130,rate hosp,,47655870.0,
US,2015-05-09,65-130,inc hosp,,47655870.0,
US,2015-05-16,65-130,rate hosp,,47655870.0,
US,2015-05-16,65-130,inc hosp,,47655870.0,
US,2015-05-23,65-130,rate hosp,,47655870.0,
US,2015-05-23,65-130,inc hosp,,47655870.0,
US,2015-05-30,65-130,rate hosp,,47655870.0,
US,2015-05-30,65-130,inc hosp,,47655870.0,
US,2015-06-06,65-130,rate hosp,,47655870.0,
US,2015-06-06,65-130,inc hosp,,47655870.0,
US,2015-06-13,65-130,rate hosp,,47655870.0,
US,2015-06-13,65-130,inc hosp,,47655870.0,
US,2015-06-20,65-130,rate hosp,,47655870.0,
US,2015-06-20,65-130,inc hosp,,47655870.0,
US,2015-06-27,65-130,rate hosp,,47655870.0,
US,2015-06-27,65-130,inc hosp,,47655870.0,
US,2015-07-04,65-130,rate hosp,,47655870.0,
US,2015-07-04,65-130,inc hosp,,47655870.0,
US,2015-07-11,65-130,rate hosp,,47655870.0,
US,2015-07-11,65-130,inc hosp,,47655870.0,
US,2015-07-18,65-130,rate hosp,,47655870.0,
US,2015-07-18,65-130,inc hosp,,47655870.0,
US,2015-07-25,65-130,rate hosp,,47655870.0,
US,2015-07-25,65-130,inc hosp,,47655870.0,
US,2015-08-01,65-130,rate hosp,,47655870.0,
US,2015-08-01,65-130,inc hosp,,47655870.0,
US,2015-08-08,65-130,rate hosp,,47655870.0,
US,2015-08-08,65-130,inc hosp,,47655870.0,
US,2015-08-15,65-130,rate hosp,,47655870.0,
US,2015-08-15,65-130,inc hosp,,47655870.0,
US,2015-08-22,65-130,rate hosp,,47655870.0,
US,2015-08-22,65-130,inc hosp,,47655870.0,
US,2015-08-29,65-130,rate hosp,,47655870.0,
US,2015-08-29,65-130,inc hosp,,47655870.0,
US,2015-09-05,65-130,rate hosp,,47655870.0,
US,2015-09-05,65-130,inc hosp,,47655870.0,
US,2015-09-12,65-130,rate hosp,,47655870.0,
US,2015-09-12,65-130,inc hosp,,47655870.0,
US,2015-09-19,65-130,rate hosp,,47655870.0,
US,2015-09-19,65-130,inc hosp,,47655870.0,
US,2015-09-26,65-130,rate hosp,,47655870.0,
US,2015-09-26,65-130,inc hosp,,47655870.0,
US,2016-05-07,65-130,rate hosp,,49208479.0,
US,2016-05-07,65-130,inc hosp,,49208479.0,
US,2016-05-14,65-130,rate hosp,,49208479.0,
US,2016-05-14,65-130,inc hosp,,49208479.0,
US,2016-05-21,65-130,rate hosp,,49208479.0,
US,2016-05-21,65-130,inc hosp,,49208479.0,
US,2016-05-28,65-130,rate hosp,,49208479.0,
US,2016-05-28,65-130,inc hosp,,49208479.0,
US,2016-06-04,65-130,rate hosp,,49208479.0,
US,2016-06-04,65-130,inc hosp,,49208479.0,
US,2016-06-11,65-130,rate hosp,,49208479.0,
US,2016-06-11,65-130,inc hosp,,49208479.0,
US,2016-06-18,65-130,rate hosp,,49208479.0,
US,2016-06-18,65-130,inc hosp,,49208479.0,
US,2016-06-25,65-130,rate hosp,,49208479.0,
US,2016-06-25,65-130,inc hosp,,49208479.0,
US,2016-07-02,65-130,rate hosp,,49208479.0,
US,2016-07-02,65-130,inc hosp,,49208479.0,
US,2016-07-09,65-130,rate hosp,,49208479.0,
US,2016-07-09,65-130,inc hosp,,49208479.0,
US,2016-07-16,65-130,rate hosp,,49208479.0,
US,2016-07-16,65-130,inc hosp,,49208479.0,
US,2016-07-23,65-130,rate hosp,,49208479.0,
US,2016-07-23,65-130,inc hosp,,49208479.0,
US,2016-07-30,65-130,rate hosp,,49208479.0,
US,2016-07-30,65-130,inc hosp,,49208479.0,
US,2016-08-06,65-130,rate hosp,,49208479.0,
US,2016-08-06,65-130,inc hosp,,49208479.0,
US,2016-08-13,65-130,rate hosp,,49208479.0,
US,2016-08-13,65-130,inc hosp,,49208479.0,
US,2016-08-20,65-130,rate hosp,,49208479.0,
US,2016-08-20,65-130,inc hosp,,49208479.0,
US,2016-08-27,65-130,rate hosp,,49208479.0,
US,2016-08-27,65-130,inc hosp,,49208479.0,
US,2016-09-03,65-130,rate hosp,,49208479.0,
US,2016-09-03,65-130,inc hosp,,49208479.0,
US,2016-09-10,65-130,rate hosp,,49208479.0,
US,2016-09-10,65-130,inc hosp,,49208479.0,
US,2016-09-17,65-130,rate hosp,,49208479.0,
US,2016-09-17,65-130,inc hosp,,49208479.0,
US,2016-09-24,65-130,rate hosp,,49208479.0,
US,2016-09-24,65-130,inc hosp,,49208479.0,
US,2014-10-11,0-130,rate hosp,,317160398.0,
US,2014-10-11,0-130,inc hosp,,317160398.0,
US,2014-10-18,0-130,rate hosp,,317160398.0,
US,2014-10-18,0-130,inc hosp,,317160398.0,
US,2014-10-25,0-130,rate hosp,,317160398.0,
US,2014-10-25,0-130,inc hosp,,317160398.0,
US,2014-11-01,0-130,rate hosp,,317160398.0,
US,2014-11-01,0-130,inc hosp,,317160398.0,
US,2014-11-08,0-130,rate hosp,,317160398.0,
US,2014-11-08,0-130,inc hosp,,317160398.0,
US,2014-11-15,0-130,rate hosp,,317160398.0,
US,2014-11-15,0-130,inc hosp,,317160398.0,
US,2014-11-22,0-130,rate hosp,,317160398.0,
US,2014-11-22,0-130,inc hosp,,317160398.0,
US,2014-11-29,0-130,rate hosp,,317160398.0,
US,2014-11-29,0-130,inc hosp,,317160398.0,
US,2014-12-06,0-130,rate hosp,,317160398.0,
US,2014-12-06,0-130,inc hosp,,317160398.0,
US,2014-12-13,0-130,rate hosp,,317160398.0,
US,2014-12-13,0-130,inc hosp,,317160398.0,
US,2014-12-20,0-130,rate hosp,,317160398.0,
US,2014-12-20,0-130,inc hosp,,317160398.0,
US,2014-12-27,0-130,rate hosp,,317160398.0,
US,2014-12-27,0-130,inc hosp,,317160398.0,
US,2015-01-03,0-130,rate hosp,,317160398.0,
US,2015-01-03,0-130,inc hosp,,317160398.0,
US,2015-01-10,0-130,rate hosp,,319542480.0,
US,2015-01-10,0-130,inc hosp,,319542480.0,
US,2015-01-17,0-130,rate hosp,,319542480.0,
US,2015-01-17,0-130,inc hosp,,319542480.0,
US,2015-01-24,0-130,rate hosp,,319542480.0,
US,2015-01-24,0-130,inc hosp,,319542480.0,
US,2015-01-31,0-130,rate hosp,,319542480.0,
US,2015-01-31,0-130,inc hosp,,319542480.0,
US,2015-02-07,0-130,rate hosp,,319542480.0,
US,2015-02-07,0-130,inc hosp,,319542480.0,
US,2015-02-14,0-130,rate hosp,,319542480.0,
US,2015-02-14,0-130,inc hosp,,319542480.0,
US,2015-02-21,0-130,rate hosp,,319542480.0,
US,2015-02-21,0-130,inc hosp,,319542480.0,
US,2015-02-28,0-130,rate hosp,,319542480.0,
US,2015-02-28,0-130,inc hosp,,319542480.0,
US,2015-03-07,0-130,rate hosp,,319542480.0,
US,2015-03-07,0-130,inc hosp,,319542480.0,
US,2015-03-14,0-130,rate hosp,,319542480.0,
US,2015-03-14,0-130,inc hosp,,319542480.0,
US,2015-03-21,0-130,rate hosp,,319542480.0,
US,2015-03-21,0-130,inc hosp,,319542480.0,
US,2015-03-28,0-130,rate hosp,,319542480.0,
US,2015-03-28,0-130,inc hosp,,319542480.0,
US,2015-04-04,0-130,rate hosp,,319542480.0,
US,2015-04-04,0-130,inc hosp,,319542480.0,
US,2015-04-11,0-130,rate hosp,,319542480.0,
US,2015-04-11,0-130,inc hosp,,319542480.0,
US,2015-04-18,0-130,rate hosp,,319542480.0,
US,2015-04-18,0-130,inc hosp,,319542480.0,
US,2015-04-25,0-130,rate hosp,,319542480.0,
US,2015-04-25,0-130,inc hosp,,319542480.0,
US,2015-05-02,0-130,rate hosp,,319542480.0,
US,2015-05-02,0-130,inc hosp,,319542480.0,
US,2015-05-09,0-130,rate hosp,,319542480.0,
US,2015-05-09,0-130,inc hosp,,319542480.0,
US,2015-05-16,0-130,rate hosp,,319542480.0,
US,2015-05-16,0-130,inc hosp,,319542480.0,
US,2015-05-23,0-130,rate hosp,,319542480.0,
US,2015-05-23,0-130,inc hosp,,319542480.0,
US,2015-05-30,0-130,rate hosp,,319542480.0,
US,2015-05-30,0-130,inc hosp,,319542480.0,
US,2015-06-06,0-130,rate hosp,,319542480.0,
US,2015-06-06,0-130,inc hosp,,319542480.0,
US,2015-06-13,0-130,rate hosp,,319542480.0,
US,2015-06-13,0-130,inc hosp,,319542480.0,
US,2015-06-20,0-130,rate hosp,,319542480.0,
US,2015-06-20,0-130,inc hosp,,319542480.0,
US,2015-06-27,0-130,rate hosp,,319542480.0,
US,2015-06-27,0-130,inc hosp,,319542480.0,
US,2015-07-04,0-130,rate hosp,,319542480.0,
US,2015-07-04,0-130,inc hosp,,319542480.0,
US,2015-07-11,0-130,rate hosp,,319542480.0,
US,2015-07-11,0-130,inc hosp,,319542480.0,
US,2015-07-18,0-130,rate hosp,,319542480.0,
US,2015-07-18,0-130,inc hosp,,319542480.0,
US,2015-07-25,0-130,rate hosp,,319542480.0,
US,2015-07-25,0-130,inc hosp,,319542480.0,
US,2015-08-01,0-130,rate hosp,,319542480.0,
US,2015-08-01,0-130,inc hosp,,319542480.0,
US,2015-08-08,0-130,rate hosp,,319542480.0,
US,2015-08-08,0-130,inc hosp,,319542480.0,
US,2015-08-15,0-130,rate hosp,,319542480.0,
US,2015-08-15,0-130,inc hosp,,319542480.0,
US,2015-08-22,0-130,rate hosp,,319542480.0,
US,2015-08-22,0-130,inc hosp,,319542480.0,
US,2015-08-29,0-130,rate hosp,,319542480.0,
US,2015-08-29,0-130,inc hosp,,319542480.0,
US,2015-09-05,0-130,rate hosp,,319542480.0,
US,2015-09-05,0-130,inc hosp,,319542480.0,
US,2015-09-12,0-130,rate hosp,,319542480.0,
US,2015-09-12,0-130,inc hosp,,319542480.0,
US,2015-09-19,0-130,rate hosp,,319542480.0,
US,2015-09-19,0-130,inc hosp,,319542480.0,
US,2015-09-26,0-130,rate hosp,,319542480.0,
US,2015-09-26,0-130,inc hosp,,319542480.0,
US,2015-10-03,0-130,rate hosp,,319542480.0,
US,2015-10-03,0-130,inc hosp,,319542480.0,
US,2015-10-10,0-130,rate hosp,,319542480.0,
US,2015-10-10,0-130,inc hosp,,319542480.0,
US,2015-10-17,0-130,rate hosp,,319542480.0,
US,2015-10-17,0-130,inc hosp,,319542480.0,
US,2015-10-24,0-130,rate hosp,,319542480.0,
US,2015-10-24,0-130,inc hosp,,319542480.0,
US,2015-10-31,0-130,rate hosp,,319542480.0,
US,2015-10-31,0-130,inc hosp,,319542480.0,
US,2015-11-07,0-130,rate hosp,,319542480.0,
US,2015-11-07,0-130,inc hosp,,319542480.0,
US,2015-11-14,0-130,rate hosp,,319542480.0,
US,2015-11-14,0-130,inc hosp,,319542480.0,
US,2015-11-21,0-130,rate hosp,,319542480.0,
US,2015-11-21,0-130,inc hosp,,319542480.0,
US,2015-11-28,0-130,rate hosp,,319542480.0,
US,2015-11-28,0-130,inc hosp,,319542480.0,
US,2015-12-05,0-130,rate hosp,,319542480.0,
US,2015-12-05,0-130,inc hosp,,319542480.0,
US,2015-12-12,0-130,rate hosp,,319542480.0,
US,2015-12-12,0-130,inc hosp,,319542480.0,
US,2015-12-19,0-130,rate hosp,,319542480.0,
US,2015-12-19,0-130,inc hosp,,319542480.0,
US,2015-12-26,0-130,rate hosp,,319542480.0,
US,2015-12-26,0-130,inc hosp,,319542480.0,
